true_labels,predicted_labels,probabilities
5,3,"[0.1189357340335846, 0.10960995405912399, 0.11038102209568024, 0.17246900498867035, 0.07767287641763687, 0.09074021875858307, 0.07504579424858093, 0.07945355027914047, 0.1656918227672577]"
2,3,"[0.12376458942890167, 0.11316220462322235, 0.11404968053102493, 0.1682826280593872, 0.07608307152986526, 0.08959328383207321, 0.07490289211273193, 0.07908298820257187, 0.16107860207557678]"
5,3,"[0.11771564930677414, 0.10876432061195374, 0.10953480750322342, 0.17358127236366272, 0.07803642004728317, 0.09099018573760986, 0.0750206932425499, 0.07951678335666656, 0.16683988273143768]"
2,3,"[0.12446282804012299, 0.11366406083106995, 0.11462240666151047, 0.16771934926509857, 0.07584185898303986, 0.0894266813993454, 0.07488953322172165, 0.07901760190725327, 0.16035576164722443]"
0,3,"[0.12446276843547821, 0.11366405338048935, 0.1146223247051239, 0.16771934926509857, 0.07584185153245926, 0.0894266813993454, 0.07488951832056046, 0.07901760935783386, 0.16035589575767517]"
5,3,"[0.11837194859981537, 0.10920894891023636, 0.11000047624111176, 0.17299865186214447, 0.07785001397132874, 0.09086208045482635, 0.07503917813301086, 0.07947711646556854, 0.16619163751602173]"
0,3,"[0.12389183789491653, 0.11324494332075119, 0.11416048556566238, 0.1681913584470749, 0.07604146748781204, 0.08956799656152725, 0.07490690052509308, 0.07906906306743622, 0.16092590987682343]"
2,3,"[0.12407281994819641, 0.11339393258094788, 0.11429311335086823, 0.1680174171924591, 0.07596743851900101, 0.0895133912563324, 0.07489467412233353, 0.0790615826845169, 0.16078561544418335]"
1,3,"[0.1223779022693634, 0.11216676980257034, 0.11290892213582993, 0.16939328610897064, 0.07655568420886993, 0.08991397172212601, 0.07493104785680771, 0.07922425866127014, 0.16252820193767548]"
3,3,"[0.11764389276504517, 0.10868530720472336, 0.10950937867164612, 0.17368745803833008, 0.07807905226945877, 0.09102126210927963, 0.07503428310155869, 0.07950835675001144, 0.16683098673820496]"
7,3,"[0.11834549903869629, 0.10918666422367096, 0.10998869687318802, 0.17302443087100983, 0.07786773890256882, 0.09086323529481888, 0.07504086196422577, 0.07948481291532516, 0.16619804501533508]"
0,3,"[0.12289530038833618, 0.11252617835998535, 0.11334345489740372, 0.16899506747722626, 0.07638225704431534, 0.08980248868465424, 0.07492978870868683, 0.07916818559169769, 0.1619572937488556]"
5,3,"[0.11810074746608734, 0.10900503396987915, 0.10982958972454071, 0.1732681691646576, 0.07794930040836334, 0.09092232584953308, 0.07504048198461533, 0.07948759198188782, 0.16639675199985504]"
6,3,"[0.12007682770490646, 0.11042670905590057, 0.11118116229772568, 0.1714123785495758, 0.07736411690711975, 0.09046340733766556, 0.07503773272037506, 0.07941529899835587, 0.16462233662605286]"
2,3,"[0.12341956794261932, 0.11290647834539413, 0.11377334594726562, 0.16857121884822845, 0.0762060359120369, 0.08967816084623337, 0.07491428405046463, 0.07911447435617447, 0.16141639649868011]"
2,3,"[0.1218041330575943, 0.11174166947603226, 0.11244650185108185, 0.16987507045269012, 0.07676303386688232, 0.09005599468946457, 0.07494283467531204, 0.07926925271749496, 0.16310158371925354]"
2,3,"[0.1240728572010994, 0.1133938729763031, 0.11429322510957718, 0.16801752150058746, 0.07596748322248459, 0.08951343595981598, 0.0748947262763977, 0.07906154543161392, 0.16078534722328186]"
6,3,"[0.11920257657766342, 0.10982886701822281, 0.11054853349924088, 0.17218589782714844, 0.07758725434541702, 0.09065735340118408, 0.0750286653637886, 0.07945625483989716, 0.16550464928150177]"
5,3,"[0.118018239736557, 0.10898593813180923, 0.10974116623401642, 0.17329277098178864, 0.07794763147830963, 0.09091848134994507, 0.07501813024282455, 0.07950522750616074, 0.1665724515914917]"
5,3,"[0.12069857865571976, 0.11091893166303635, 0.11158248782157898, 0.17079868912696838, 0.07715453952550888, 0.0903041660785675, 0.074991375207901, 0.07938588410615921, 0.16416530311107635]"
3,3,"[0.015766821801662445, 0.010668816044926643, 0.034724604338407516, 0.3973671495914459, 0.32978126406669617, 0.07953548431396484, 0.04918293282389641, 0.027725620195269585, 0.05524732545018196]"
3,3,"[0.015766795724630356, 0.010668797418475151, 0.03472456708550453, 0.3973672091960907, 0.32978135347366333, 0.07953546196222305, 0.04918290674686432, 0.027725597843527794, 0.055247288197278976]"
6,3,"[0.015766795724630356, 0.010668797418475151, 0.03472456708550453, 0.3973672091960907, 0.32978135347366333, 0.07953546196222305, 0.04918290674686432, 0.027725597843527794, 0.055247288197278976]"
3,3,"[0.015766795724630356, 0.010668797418475151, 0.03472456708550453, 0.3973672091960907, 0.3297814130783081, 0.07953546196222305, 0.04918290674686432, 0.027725597843527794, 0.055247288197278976]"
3,3,"[0.015766795724630356, 0.010668797418475151, 0.03472456708550453, 0.3973672091960907, 0.32978135347366333, 0.07953546196222305, 0.04918290674686432, 0.027725597843527794, 0.055247288197278976]"
3,3,"[0.015766795724630356, 0.010668797418475151, 0.03472456708550453, 0.3973672091960907, 0.32978135347366333, 0.07953546196222305, 0.04918290674686432, 0.027725597843527794, 0.055247288197278976]"
3,3,"[0.015766795724630356, 0.010668797418475151, 0.03472456708550453, 0.3973672091960907, 0.32978135347366333, 0.07953546196222305, 0.04918290674686432, 0.027725597843527794, 0.055247288197278976]"
3,3,"[0.015766795724630356, 0.010668797418475151, 0.03472456708550453, 0.3973672091960907, 0.32978135347366333, 0.07953546196222305, 0.04918290674686432, 0.027725597843527794, 0.055247288197278976]"
3,3,"[0.015766790136694908, 0.010668797418475151, 0.03472456708550453, 0.3973672091960907, 0.32978135347366333, 0.07953546196222305, 0.04918290674686432, 0.027725597843527794, 0.055247288197278976]"
3,3,"[0.015766790136694908, 0.010668797418475151, 0.03472456708550453, 0.3973672091960907, 0.32978135347366333, 0.07953546196222305, 0.04918290674686432, 0.027725597843527794, 0.055247288197278976]"
3,3,"[0.015766790136694908, 0.010668797418475151, 0.03472456708550453, 0.3973672091960907, 0.32978135347366333, 0.07953546196222305, 0.04918290674686432, 0.027725597843527794, 0.055247288197278976]"
3,3,"[0.015766790136694908, 0.010668797418475151, 0.03472456708550453, 0.3973672091960907, 0.32978135347366333, 0.07953546196222305, 0.04918290674686432, 0.027725597843527794, 0.055247288197278976]"
3,3,"[0.015766790136694908, 0.010668797418475151, 0.03472456708550453, 0.3973672091960907, 0.32978135347366333, 0.07953546196222305, 0.04918290674686432, 0.027725597843527794, 0.055247288197278976]"
3,3,"[0.015766795724630356, 0.010668797418475151, 0.03472456708550453, 0.3973672091960907, 0.32978135347366333, 0.07953546196222305, 0.04918290674686432, 0.027725597843527794, 0.055247288197278976]"
3,3,"[0.015766790136694908, 0.010668797418475151, 0.03472456708550453, 0.3973672091960907, 0.32978135347366333, 0.07953546196222305, 0.04918290674686432, 0.027725597843527794, 0.055247288197278976]"
3,3,"[0.015766790136694908, 0.010668797418475151, 0.03472456708550453, 0.3973672091960907, 0.32978135347366333, 0.07953546196222305, 0.04918290674686432, 0.027725597843527794, 0.055247288197278976]"
3,3,"[0.015766790136694908, 0.010668797418475151, 0.03472456708550453, 0.3973672091960907, 0.32978135347366333, 0.07953546196222305, 0.04918290674686432, 0.027725597843527794, 0.055247288197278976]"
3,3,"[0.015766790136694908, 0.010668797418475151, 0.03472456708550453, 0.3973672091960907, 0.3297814130783081, 0.07953546196222305, 0.04918290674686432, 0.027725597843527794, 0.055247288197278976]"
3,3,"[0.015766790136694908, 0.010668797418475151, 0.03472456708550453, 0.3973672091960907, 0.32978135347366333, 0.07953546196222305, 0.04918290674686432, 0.027725597843527794, 0.055247288197278976]"
3,3,"[0.015766790136694908, 0.010668797418475151, 0.03472456708550453, 0.3973672091960907, 0.32978135347366333, 0.07953546196222305, 0.04918290674686432, 0.027725597843527794, 0.055247288197278976]"
3,3,"[0.015766821801662445, 0.010668816044926643, 0.034724604338407516, 0.3973671495914459, 0.32978126406669617, 0.07953548431396484, 0.04918293282389641, 0.027725620195269585, 0.05524732545018196]"
2,2,"[0.2520178258419037, 0.1280660629272461, 0.2796805799007416, 0.11802706867456436, 0.030567312613129616, 0.06444308906793594, 0.06044689193367958, 0.037600159645080566, 0.02915104292333126]"
2,2,"[0.2520178258419037, 0.1280660629272461, 0.2796805799007416, 0.11802706867456436, 0.030567312613129616, 0.06444308906793594, 0.06044689193367958, 0.037600159645080566, 0.02915104292333126]"
2,2,"[0.252149760723114, 0.12808315455913544, 0.27981290221214294, 0.11793072521686554, 0.030520472675561905, 0.06440500169992447, 0.06041860580444336, 0.03757128119468689, 0.029108155518770218]"
2,2,"[0.2518968880176544, 0.12820382416248322, 0.2794111371040344, 0.11802656203508377, 0.03063676506280899, 0.06438859552145004, 0.06047305464744568, 0.03771483898162842, 0.029248347505927086]"
3,2,"[0.2519148290157318, 0.12818413972854614, 0.27945032715797424, 0.11802618950605392, 0.03062657080590725, 0.06439635902643204, 0.06046919524669647, 0.03769822418689728, 0.02923419699072838]"
2,2,"[0.2521957457065582, 0.1280917376279831, 0.27985629439353943, 0.11789555102586746, 0.030504578724503517, 0.06439028680324554, 0.0604088120162487, 0.037562720477581024, 0.029094206169247627]"
1,2,"[0.25214987993240356, 0.1280832588672638, 0.27981290221214294, 0.1179305911064148, 0.030520442873239517, 0.0644049197435379, 0.06041858717799187, 0.037571292370557785, 0.02910814993083477]"
0,2,"[0.25203588604927063, 0.1282062828540802, 0.27956488728523254, 0.11793410778045654, 0.030584614723920822, 0.06435765326023102, 0.06044372171163559, 0.03767566755414009, 0.029197273775935173]"
2,2,"[0.2520047724246979, 0.1282205730676651, 0.2795164883136749, 0.11794628947973251, 0.03059888631105423, 0.06435589492321014, 0.06045004725456238, 0.03769281506538391, 0.029214249923825264]"
2,2,"[0.2521992325782776, 0.1280994415283203, 0.27985310554504395, 0.11788889020681381, 0.03050464577972889, 0.06438496708869934, 0.0604078508913517, 0.03756602108478546, 0.029095789417624474]"
4,2,"[0.25235605239868164, 0.12807437777519226, 0.28005450963974, 0.1178005039691925, 0.03044121526181698, 0.06436621397733688, 0.06037387624382973, 0.03750551491975784, 0.029027709737420082]"
3,2,"[0.2521193027496338, 0.12813688814640045, 0.27972713112831116, 0.11791975796222687, 0.030541276559233665, 0.06438028067350388, 0.06042484566569328, 0.03761078789830208, 0.02913970872759819]"
7,3,"[0.12159892171621323, 0.10041234642267227, 0.13905341923236847, 0.18320052325725555, 0.11166176199913025, 0.08460741490125656, 0.0692419484257698, 0.07455668598413467, 0.1156669333577156]"
7,3,"[0.12160466611385345, 0.10042005777359009, 0.13905368745326996, 0.1831934154033661, 0.1116524338722229, 0.08460678160190582, 0.06924141198396683, 0.0745578184723854, 0.11566982418298721]"
7,3,"[0.12160220742225647, 0.10041875392198563, 0.1390501856803894, 0.18319499492645264, 0.11165148764848709, 0.08460712432861328, 0.06924296170473099, 0.074559286236763, 0.11567294597625732]"
7,3,"[0.12160144746303558, 0.10041429102420807, 0.13905596733093262, 0.18319843709468842, 0.11166130006313324, 0.08460702002048492, 0.06924080103635788, 0.07455579936504364, 0.11566493660211563]"
2,3,"[0.12160246074199677, 0.10041411966085434, 0.13905861973762512, 0.1831982433795929, 0.11166353523731232, 0.08460679650306702, 0.06923970580101013, 0.07455452531576157, 0.11566197872161865]"
1,3,"[0.1216031163930893, 0.10041731595993042, 0.13905476033687592, 0.1831957846879959, 0.11165653169155121, 0.08460697531700134, 0.06924106925725937, 0.07455683499574661, 0.11566765606403351]"
7,3,"[0.12160295248031616, 0.10041696578264236, 0.13905490934848785, 0.18319609761238098, 0.11165712773799896, 0.08460691571235657, 0.06924106925725937, 0.07455671578645706, 0.11566723883152008]"
7,3,"[0.12160329520702362, 0.1004175990819931, 0.13905468583106995, 0.18319551646709442, 0.11165613681077957, 0.08460692316293716, 0.06924109160900116, 0.07455691695213318, 0.11566780507564545]"
7,3,"[0.12159917503595352, 0.10041267424821854, 0.13905353844165802, 0.1832001805305481, 0.11166153848171234, 0.08460742235183716, 0.06924186646938324, 0.07455671578645706, 0.1156669482588768]"
7,3,"[0.12160337716341019, 0.10042117536067963, 0.13904894888401031, 0.18319286406040192, 0.11164741963148117, 0.08460716903209686, 0.06924323737621307, 0.07456022500991821, 0.11567548662424088]"
7,3,"[0.12160295248031616, 0.10041696578264236, 0.13905490934848785, 0.18319609761238098, 0.11165711283683777, 0.08460691571235657, 0.06924106925725937, 0.07455671578645706, 0.11566723883152008]"
7,3,"[0.12160176038742065, 0.10041530430316925, 0.13905495405197144, 0.18319763243198395, 0.1116592139005661, 0.08460704237222672, 0.06924114376306534, 0.07455643266439438, 0.11566650867462158]"
7,3,"[0.12159985303878784, 0.10041361302137375, 0.13905346393585205, 0.18319934606552124, 0.11166031658649445, 0.08460728824138641, 0.06924189627170563, 0.07455690205097198, 0.11566733568906784]"
7,3,"[0.12160012871026993, 0.10041254758834839, 0.13905583322048187, 0.18320009112358093, 0.11166337877511978, 0.08460716158151627, 0.0692409798502922, 0.07455559819936752, 0.11566437035799026]"
8,3,"[0.12160012125968933, 0.10041297972202301, 0.13905511796474457, 0.18319974839687347, 0.11166232079267502, 0.08460718393325806, 0.0692412406206131, 0.07455600798130035, 0.11566529422998428]"
6,3,"[0.12160110473632812, 0.10041599720716476, 0.13905242085456848, 0.1831972450017929, 0.11165647208690643, 0.08460729569196701, 0.06924211233854294, 0.07455776631832123, 0.11566963791847229]"
7,3,"[0.12159942835569382, 0.10041303187608719, 0.13905347883701324, 0.1831999123096466, 0.11166104674339294, 0.08460735529661179, 0.06924191117286682, 0.07455679774284363, 0.11566712707281113]"
7,3,"[0.12159942835569382, 0.10041303187608719, 0.13905347883701324, 0.1831999123096466, 0.11166104674339294, 0.08460735529661179, 0.06924191117286682, 0.07455679774284363, 0.11566712707281113]"
7,3,"[0.12159930169582367, 0.10041308403015137, 0.1390531212091446, 0.18319985270500183, 0.11166062206029892, 0.08460742235183716, 0.06924200803041458, 0.07455695420503616, 0.11566760390996933]"
7,3,"[0.12159955501556396, 0.10041314363479614, 0.13905353844165802, 0.18319976329803467, 0.11166086792945862, 0.08460734784603119, 0.06924185156822205, 0.07455676048994064, 0.11566713452339172]"
7,3,"[0.12159892171621323, 0.10041234642267227, 0.13905341923236847, 0.18320052325725555, 0.11166176199913025, 0.08460741490125656, 0.0692419484257698, 0.07455668598413467, 0.1156669333577156]"
4,0,"[0.15645930171012878, 0.13757829368114471, 0.1361178457736969, 0.13574431836605072, 0.07577064633369446, 0.04978177696466446, 0.09996458888053894, 0.11765102297067642, 0.09093219041824341]"
8,0,"[0.15646110475063324, 0.13758018612861633, 0.13611772656440735, 0.13574138283729553, 0.07576876878738403, 0.04978044331073761, 0.09996587783098221, 0.11765323579311371, 0.09093125909566879]"
4,0,"[0.15646030008792877, 0.1375792771577835, 0.13611802458763123, 0.1357426792383194, 0.07576964050531387, 0.0497811883687973, 0.09996505081653595, 0.11765194684267044, 0.09093185514211655]"
0,0,"[0.15646253526210785, 0.1375816911458969, 0.13611766695976257, 0.13573907315731049, 0.07576727122068405, 0.04977933317422867, 0.09996695071458817, 0.11765507608652115, 0.09093040227890015]"
4,0,"[0.1564546376466751, 0.1375730335712433, 0.1361193209886551, 0.1357518583536148, 0.07577574253082275, 0.049786195158958435, 0.0999598428606987, 0.1176435574889183, 0.09093586355447769]"
4,0,"[0.15645964443683624, 0.13757862150669098, 0.13611793518066406, 0.13574373722076416, 0.0757703185081482, 0.04978163540363312, 0.09996466338634491, 0.11765123903751373, 0.09093217551708221]"
0,0,"[0.15645472705364227, 0.13757319748401642, 0.13611885905265808, 0.1357516348361969, 0.07577566057443619, 0.049786150455474854, 0.09996001422405243, 0.11764371395111084, 0.09093606472015381]"
6,0,"[0.15646061301231384, 0.13757948577404022, 0.136118546128273, 0.13574224710464478, 0.07576934248209, 0.049781057983636856, 0.09996502101421356, 0.11765211075544357, 0.09093161672353745]"
4,0,"[0.15645840764045715, 0.13757716119289398, 0.13611850142478943, 0.13574574887752533, 0.07577169686555862, 0.04978291317820549, 0.0999632403254509, 0.11764905601739883, 0.09093328565359116]"
3,0,"[0.15644526481628418, 0.13756290078163147, 0.1361205130815506, 0.1357669085264206, 0.07578577846288681, 0.049794260412454605, 0.09995169192552567, 0.11763012409210205, 0.09094254672527313]"
7,0,"[0.1564643383026123, 0.13758376240730286, 0.13611707091331482, 0.13573621213436127, 0.07576528936624527, 0.04977753013372421, 0.09996891766786575, 0.11765813827514648, 0.0909288227558136]"
5,0,"[0.15646019577980042, 0.13757909834384918, 0.1361183375120163, 0.13574285805225372, 0.07576975226402283, 0.04978134483098984, 0.09996480494737625, 0.11765164881944656, 0.09093190729618073]"
1,0,"[0.1564631164073944, 0.1375824362039566, 0.13611721992492676, 0.13573816418647766, 0.07576657831668854, 0.0497785322368145, 0.09996790438890457, 0.11765645444393158, 0.09092960506677628]"
