true_labels,predicted_labels,probabilities
2,3,"[0.1077534407377243, 0.09450875967741013, 0.12251731008291245, 0.18097718060016632, 0.15180709958076477, 0.08350389450788498, 0.06964769959449768, 0.09271842986345291, 0.09656611829996109]"
3,3,"[0.10748154670000076, 0.09438224881887436, 0.12226714938879013, 0.1810200810432434, 0.15377259254455566, 0.08279546350240707, 0.06910599768161774, 0.09295472502708435, 0.09622026979923248]"
7,3,"[0.10673246532678604, 0.0960456058382988, 0.1255761831998825, 0.16696272790431976, 0.1205691248178482, 0.09089550375938416, 0.08305704593658447, 0.09827546030282974, 0.11188594251871109]"
5,3,"[0.1077178567647934, 0.09850089997053146, 0.12519711256027222, 0.16171817481517792, 0.1198335513472557, 0.08783452957868576, 0.08537746965885162, 0.10217243432998657, 0.11164793372154236]"
2,4,"[0.09338171780109406, 0.09939134865999222, 0.12698180973529816, 0.13433854281902313, 0.14942321181297302, 0.08058930188417435, 0.09050587564706802, 0.1138862892985344, 0.11150196194648743]"
6,3,"[0.14745596051216125, 0.07731880247592926, 0.12785543501377106, 0.22835877537727356, 0.07555809617042542, 0.10834305733442307, 0.08959221839904785, 0.0706358402967453, 0.07488173991441727]"
6,3,"[0.13632677495479584, 0.0901891365647316, 0.1423775553703308, 0.19209539890289307, 0.0934845358133316, 0.08634992688894272, 0.08123798668384552, 0.07158591598272324, 0.10635271668434143]"
4,3,"[0.12411274015903473, 0.06809867918491364, 0.12576036155223846, 0.23702342808246613, 0.11431710422039032, 0.09436535090208054, 0.0734422355890274, 0.068178690969944, 0.09470146149396896]"
3,3,"[0.1491197943687439, 0.07877510040998459, 0.14112088084220886, 0.23221184313297272, 0.0496724471449852, 0.10496721416711807, 0.09270984679460526, 0.07487013936042786, 0.07655275613069534]"
3,3,"[0.14027602970600128, 0.07604660838842392, 0.12279768288135529, 0.22988121211528778, 0.08538401871919632, 0.10790595412254333, 0.08937327563762665, 0.06936855614185333, 0.0789666622877121]"
5,3,"[0.15793009102344513, 0.07683143764734268, 0.13617706298828125, 0.231068417429924, 0.057387642562389374, 0.10676860064268112, 0.08895520865917206, 0.07268332690000534, 0.07219815999269485]"
0,3,"[0.15142185986042023, 0.08364976942539215, 0.14842525124549866, 0.21960951387882233, 0.04256408289074898, 0.10417024046182632, 0.09451595693826675, 0.07928375899791718, 0.07635959982872009]"
0,3,"[0.1456238478422165, 0.09218461066484451, 0.13556477427482605, 0.19175106287002563, 0.07062644511461258, 0.10538598150014877, 0.09600546211004257, 0.08199888467788696, 0.08085887879133224]"
5,3,"[0.13452115654945374, 0.07366180419921875, 0.12718565762043, 0.24667663872241974, 0.07102806121110916, 0.1067144051194191, 0.0807923898100853, 0.0709976777434349, 0.08842220902442932]"
0,3,"[0.16252079606056213, 0.08797920495271683, 0.1641760766506195, 0.19884301722049713, 0.03177940845489502, 0.09962145984172821, 0.10482090711593628, 0.08249472826719284, 0.06776434928178787]"
4,3,"[0.120928093791008, 0.07921666651964188, 0.13352321088314056, 0.24186880886554718, 0.061513882130384445, 0.10749886929988861, 0.08181387931108475, 0.07636671513319016, 0.09726987034082413]"
0,0,"[0.15392647683620453, 0.1266622394323349, 0.15093308687210083, 0.1394764631986618, 0.06146376579999924, 0.06871382147073746, 0.11147746443748474, 0.0505039282143116, 0.1368427574634552]"
0,0,"[0.15249334275722504, 0.1320924162864685, 0.15136563777923584, 0.13299237191677094, 0.05918038636445999, 0.06783802062273026, 0.1148855909705162, 0.048621971160173416, 0.1405303031206131]"
0,0,"[0.1664067804813385, 0.12155193835496902, 0.1603821963071823, 0.15187498927116394, 0.056568749248981476, 0.07296746969223022, 0.09523110836744308, 0.056425951421260834, 0.11859079450368881]"
2,3,"[0.15810543298721313, 0.11123605072498322, 0.15245898067951202, 0.1614687442779541, 0.06630941480398178, 0.07493295520544052, 0.09544895589351654, 0.05960678681731224, 0.12043266743421555]"
4,3,"[0.15231147408485413, 0.09665197134017944, 0.14967554807662964, 0.182265505194664, 0.0773712769150734, 0.08243685960769653, 0.08266905695199966, 0.07015734165906906, 0.10646091401576996]"
6,3,"[0.1340344399213791, 0.1113906055688858, 0.1426900327205658, 0.15680630505084991, 0.09718697518110275, 0.08504797518253326, 0.09721287339925766, 0.05330571532249451, 0.1223251074552536]"
0,3,"[0.14702226221561432, 0.1040857657790184, 0.14769168198108673, 0.16673621535301208, 0.07981454581022263, 0.07870756089687347, 0.09404270350933075, 0.06123536825180054, 0.12066390365362167]"
2,3,"[0.13510675728321075, 0.10959623754024506, 0.1443256437778473, 0.1533707082271576, 0.09044238179922104, 0.081234410405159, 0.1027250662446022, 0.048579346388578415, 0.13461942970752716]"
1,2,"[0.14181427657604218, 0.12283431738615036, 0.14849436283111572, 0.14108285307884216, 0.0733894631266594, 0.07579326629638672, 0.1087697222828865, 0.049614109098911285, 0.13820768892765045]"
3,2,"[0.14290092885494232, 0.12145385146141052, 0.14897768199443817, 0.1411805897951126, 0.07149675488471985, 0.07505398988723755, 0.10982337594032288, 0.049056004732847214, 0.1400567591190338]"
6,3,"[0.1837223768234253, 0.07277361303567886, 0.1411696821451187, 0.22238467633724213, 0.07029210031032562, 0.10970769822597504, 0.09202883392572403, 0.05856897681951523, 0.04935211315751076]"
1,3,"[0.1418653279542923, 0.09925103187561035, 0.14264033734798431, 0.1964724212884903, 0.06483709067106247, 0.11031344532966614, 0.0772412046790123, 0.08646289259195328, 0.08091622591018677]"
6,3,"[0.15648715198040009, 0.04441399872303009, 0.1260961890220642, 0.2560618221759796, 0.13692179322242737, 0.11639925837516785, 0.07869532704353333, 0.038190145045518875, 0.04673434793949127]"
0,3,"[0.1720145046710968, 0.0903436541557312, 0.15285101532936096, 0.20932906866073608, 0.051250994205474854, 0.1118786409497261, 0.07574479281902313, 0.07542656362056732, 0.06116080656647682]"
6,3,"[0.11163680255413055, 0.1113903746008873, 0.12453249841928482, 0.15345615148544312, 0.11483544856309891, 0.08263935893774033, 0.0931352898478508, 0.10740435868501663, 0.10096974670886993]"
1,3,"[0.16352352499961853, 0.09082439541816711, 0.14998288452625275, 0.22864052653312683, 0.06448463350534439, 0.11503849178552628, 0.06159205734729767, 0.06749965250492096, 0.05841376632452011]"
5,3,"[0.17247740924358368, 0.10126388818025589, 0.2036430537700653, 0.21712569892406464, 0.05655718222260475, 0.0960407704114914, 0.03745288401842117, 0.05513179302215576, 0.060307372361421585]"
3,3,"[0.14339864253997803, 0.10867897421121597, 0.1714687943458557, 0.19622690975666046, 0.07445885241031647, 0.09204108268022537, 0.057297881692647934, 0.08057136833667755, 0.07585742324590683]"
3,2,"[0.18003635108470917, 0.10669182986021042, 0.21063974499702454, 0.203637957572937, 0.051596447825431824, 0.09095139056444168, 0.03885823115706444, 0.0546564981341362, 0.06293155997991562]"
2,3,"[0.1764051914215088, 0.0933103859424591, 0.18241848051548004, 0.24191540479660034, 0.05137079209089279, 0.11190322786569595, 0.03691950440406799, 0.05423369258642197, 0.05152330547571182]"
7,2,"[0.13035601377487183, 0.13329508900642395, 0.13779368996620178, 0.1325860321521759, 0.08702977746725082, 0.06577906757593155, 0.0977322906255722, 0.12292260676622391, 0.09250541031360626]"
7,2,"[0.12957191467285156, 0.13233529031276703, 0.137748584151268, 0.13342279195785522, 0.08801094442605972, 0.06624674797058105, 0.09698708355426788, 0.12347486615180969, 0.09220173954963684]"
4,2,"[0.13415171205997467, 0.13470026850700378, 0.1420603096485138, 0.1338302046060562, 0.08331365883350372, 0.06612152606248856, 0.0955856591463089, 0.11889800429344177, 0.09133858233690262]"
6,3,"[0.11821965128183365, 0.12570835649967194, 0.1274314522743225, 0.13301986455917358, 0.10114198923110962, 0.06800590455532074, 0.10098493099212646, 0.12977607548236847, 0.09571187198162079]"
5,3,"[0.0958748608827591, 0.07498830556869507, 0.12894071638584137, 0.23142150044441223, 0.09803853929042816, 0.10366971045732498, 0.08717543631792068, 0.07003587484359741, 0.10985508561134338]"
1,3,"[0.09538435935974121, 0.0758974701166153, 0.1301601380109787, 0.2306743860244751, 0.09485924243927002, 0.10413967818021774, 0.08778228610754013, 0.07089397311210632, 0.1102084070444107]"
0,3,"[0.08878083527088165, 0.0606968030333519, 0.12035925686359406, 0.2622165083885193, 0.12593437731266022, 0.10176214575767517, 0.08314591646194458, 0.05629342421889305, 0.1008106991648674]"
7,3,"[0.09573832154273987, 0.08444275707006454, 0.1364404410123825, 0.21296267211437225, 0.07935366779565811, 0.10564643144607544, 0.08930093795061111, 0.0806463211774826, 0.11546842753887177]"
3,0,"[0.19037538766860962, 0.11755742877721786, 0.17161597311496735, 0.17219018936157227, 0.039774566888809204, 0.07602406293153763, 0.067197285592556, 0.08333821594715118, 0.0819268673658371]"
7,3,"[0.10969361662864685, 0.09185432642698288, 0.12840458750724792, 0.17487788200378418, 0.11123742163181305, 0.09338703751564026, 0.08407571911811829, 0.09267538785934448, 0.1137939915060997]"
2,0,"[0.18285976350307465, 0.11149647831916809, 0.17174381017684937, 0.18116869032382965, 0.04080633074045181, 0.08160196989774704, 0.06304238736629486, 0.08693486452102661, 0.08034568279981613]"
5,0,"[0.1963365525007248, 0.11772823333740234, 0.1763499230146408, 0.17246076464653015, 0.0387248620390892, 0.07542096823453903, 0.06498795747756958, 0.07770537585020065, 0.08028537034988403]"
1,0,"[0.19467948377132416, 0.12400709092617035, 0.17745628952980042, 0.16116708517074585, 0.04055618494749069, 0.07367733865976334, 0.07201459258794785, 0.06777697801589966, 0.08866491913795471]"
4,2,"[0.16530680656433105, 0.1373755782842636, 0.1688022017478943, 0.13232044875621796, 0.05153800919651985, 0.07241184264421463, 0.10021621733903885, 0.04799065738916397, 0.12403824180364609]"
0,0,"[0.20626549422740936, 0.13348227739334106, 0.17899124324321747, 0.15002991259098053, 0.03444996848702431, 0.06783364713191986, 0.07659503072500229, 0.061278823763132095, 0.0910736620426178]"
1,0,"[0.16740469634532928, 0.14428868889808655, 0.16436916589736938, 0.12559399008750916, 0.0473364032804966, 0.06606382876634598, 0.10856421291828156, 0.0458102785050869, 0.13056868314743042]"
1,0,"[0.1883019208908081, 0.14164651930332184, 0.17271122336387634, 0.13652247190475464, 0.039708904922008514, 0.06582348793745041, 0.09322471916675568, 0.05213623866438866, 0.1099245697259903]"
5,3,"[0.10636372864246368, 0.10593228787183762, 0.14261561632156372, 0.17294549942016602, 0.045989345759153366, 0.10698214918375015, 0.0899541899561882, 0.104342982172966, 0.12487412244081497]"
3,3,"[0.12053301185369492, 0.10595012456178665, 0.140817791223526, 0.1693381518125534, 0.05247019603848457, 0.10625751316547394, 0.08040791004896164, 0.10737961530685425, 0.11684571951627731]"
4,3,"[0.10333328694105148, 0.09776289016008377, 0.1440589874982834, 0.20045140385627747, 0.049527715891599655, 0.1076279953122139, 0.08837726712226868, 0.09363867342472076, 0.11522182077169418]"
3,3,"[0.10618852823972702, 0.09131401777267456, 0.1278989315032959, 0.17438651621341705, 0.11193549633026123, 0.09611501544713974, 0.08327806740999222, 0.09225842356681824, 0.11662503331899643]"
5,3,"[0.10809564590454102, 0.10860531777143478, 0.14210394024848938, 0.1677301675081253, 0.044278163462877274, 0.10605757683515549, 0.09137077629566193, 0.10549430549144745, 0.12626411020755768]"
4,3,"[0.09047223627567291, 0.06228834390640259, 0.12861107289791107, 0.29147908091545105, 0.08859577029943466, 0.10479603707790375, 0.08020995557308197, 0.05907830968499184, 0.09446922689676285]"
1,3,"[0.09517548978328705, 0.07064085453748703, 0.13421790301799774, 0.2691836655139923, 0.07588697224855423, 0.10648097842931747, 0.081363245844841, 0.06752592325210571, 0.09952498972415924]"
8,3,"[0.09135439246892929, 0.06090899556875229, 0.127480611205101, 0.28903818130493164, 0.09561048448085785, 0.10327357798814774, 0.0781187191605568, 0.05855198949575424, 0.09566303342580795]"
3,3,"[0.0936456173658371, 0.06771779805421829, 0.13216643035411835, 0.2788708209991455, 0.07777968794107437, 0.10600216686725616, 0.08261730521917343, 0.06391632556915283, 0.09728382527828217]"
3,3,"[0.09182899445295334, 0.06435355544090271, 0.13014166057109833, 0.28786590695381165, 0.0831126794219017, 0.10536801815032959, 0.08119886368513107, 0.06089014932513237, 0.09524015337228775]"
7,3,"[0.0922158733010292, 0.06566118448972702, 0.13143351674079895, 0.2851329445838928, 0.08019928634166718, 0.10588035732507706, 0.08169763535261154, 0.06200570985674858, 0.09577345103025436]"
4,7,"[0.12564994394779205, 0.12752100825309753, 0.13362981379032135, 0.13010896742343903, 0.06379362940788269, 0.07524795830249786, 0.10074293613433838, 0.14286987483501434, 0.10043592005968094]"
6,3,"[0.13303552567958832, 0.09105673432350159, 0.14121952652931213, 0.20027002692222595, 0.0704445019364357, 0.09804760664701462, 0.07370565831661224, 0.0926026925444603, 0.09961768239736557]"
0,3,"[0.11642507463693619, 0.10131742805242538, 0.13403894007205963, 0.16866156458854675, 0.07447221130132675, 0.09894903004169464, 0.08602376282215118, 0.10277551412582397, 0.1173364445567131]"
7,3,"[0.11599662154912949, 0.06482637673616409, 0.12151092290878296, 0.24012136459350586, 0.12058234214782715, 0.09500473737716675, 0.07535763829946518, 0.06649363040924072, 0.10010641068220139]"
8,3,"[0.1614205688238144, 0.11279086023569107, 0.1566714495420456, 0.16176798939704895, 0.06347251683473587, 0.07614759355783463, 0.09118717908859253, 0.06140202656388283, 0.11513978242874146]"
3,2,"[0.14608696103096008, 0.12364635616540909, 0.15186820924282074, 0.13951100409030914, 0.06784823536872864, 0.07486645877361298, 0.10913043469190598, 0.049064718186855316, 0.1379776895046234]"
0,0,"[0.15261676907539368, 0.13206276297569275, 0.15135325491428375, 0.13306540250778198, 0.05913267284631729, 0.06778346747159958, 0.114879310131073, 0.04864222928881645, 0.14046412706375122]"
0,0,"[0.16642870008945465, 0.12145374715328217, 0.16033290326595306, 0.15200436115264893, 0.056585848331451416, 0.07297328114509583, 0.09518594294786453, 0.05649567022919655, 0.11853949725627899]"
0,0,"[0.1549212783575058, 0.12522712349891663, 0.1511734127998352, 0.14170651137828827, 0.061757370829582214, 0.06905300915241241, 0.10985720902681351, 0.051463063806295395, 0.13484103977680206]"
2,3,"[0.16008414328098297, 0.10786756873130798, 0.15368936955928802, 0.1674906313419342, 0.06641457974910736, 0.07677790522575378, 0.09007719159126282, 0.06333248317241669, 0.11426612734794617]"
4,3,"[0.15174174308776855, 0.09202154725790024, 0.1478593796491623, 0.19369161128997803, 0.07659025490283966, 0.08435443043708801, 0.07750481367111206, 0.07603596150875092, 0.10020026564598083]"
6,3,"[0.13412488996982574, 0.1125231459736824, 0.14313961565494537, 0.1561017483472824, 0.09561555087566376, 0.08483574539422989, 0.09662307053804398, 0.05577058345079422, 0.12126565724611282]"
0,3,"[0.15075670182704926, 0.09715737402439117, 0.14902688562870026, 0.1812705248594284, 0.07836677879095078, 0.0825686901807785, 0.082929328083992, 0.07143603265285492, 0.10648763179779053]"
1,2,"[0.14755751192569733, 0.12772591412067413, 0.153059720993042, 0.13568706810474396, 0.06472468376159668, 0.07384086400270462, 0.11049962788820267, 0.048595402389764786, 0.13830921053886414]"
3,2,"[0.17525510489940643, 0.1276250183582306, 0.17535030841827393, 0.14968860149383545, 0.04964636266231537, 0.0753084048628807, 0.0852273553609848, 0.054388418793678284, 0.10751043260097504]"
0,2,"[0.14315910637378693, 0.12117847055196762, 0.15244953334331512, 0.14948508143424988, 0.0794120728969574, 0.08426373451948166, 0.09886631369590759, 0.05172364413738251, 0.11946207284927368]"
6,2,"[0.14211969077587128, 0.11954441666603088, 0.15007798373699188, 0.14644449949264526, 0.07563167810440063, 0.079410620033741, 0.1015944704413414, 0.05746949836611748, 0.12770713865756989]"
2,3,"[0.11789575964212418, 0.09038132429122925, 0.11887798458337784, 0.20089739561080933, 0.14027589559555054, 0.09524466097354889, 0.08063109219074249, 0.06933329254388809, 0.0864625871181488]"
3,3,"[0.09922751039266586, 0.04718165472149849, 0.09633813053369522, 0.2620542049407959, 0.18853768706321716, 0.09096410125494003, 0.07813858985900879, 0.0452876053750515, 0.09227047860622406]"
4,3,"[0.0805031806230545, 0.03674212843179703, 0.09071026742458344, 0.2683749496936798, 0.2535577416419983, 0.08478917181491852, 0.06370440870523453, 0.03378507122397423, 0.08783295750617981]"
4,3,"[0.11905501037836075, 0.06129435822367668, 0.10242544859647751, 0.23457658290863037, 0.16305777430534363, 0.10427471250295639, 0.08687212318181992, 0.05327905714511871, 0.07516489177942276]"
5,8,"[0.13507260382175446, 0.12296261638402939, 0.14066386222839355, 0.14229612052440643, 0.07294990122318268, 0.06736163794994354, 0.11774302273988724, 0.05001556873321533, 0.15093471109867096]"
4,3,"[0.11374251544475555, 0.059801362454891205, 0.10925322771072388, 0.252585768699646, 0.14224562048912048, 0.09827907383441925, 0.07797764986753464, 0.05642590671777725, 0.08968885242938995]"
3,3,"[0.071522057056427, 0.032312434166669846, 0.08692073076963425, 0.2964857518672943, 0.2540145516395569, 0.08469698578119278, 0.06423941254615784, 0.029698047786951065, 0.08011007308959961]"
